id	genres	title
2384	Children's,Comedy	Babe:,Pig,in,the,City,1998
2385	Comedy,Romance	Home,Fries,1998
2386	Drama	Jerry,Springer:,Ringmaster,1998
2387	Comedy,Crime	Very,Bad,Things,1998
2388	Drama,Romance	Steam:,The,Turkish,Bath,Hamam,1997
2389	Crime,Horror,Thriller	Psycho,1998
2390	Comedy	Little,Voice,1998
2391	Crime,Thriller	Simple,Plan,A,1998
2392	Comedy,Drama	Jack,Frost,1998
2393	Action,Sci-Fi	Star,Trek:,Insurrection,1998
2394	Animation,Musical	Prince,of,Egypt,The,1998
2395	Comedy	Rushmore,1998
2396	Comedy,Romance	Shakespeare,in,Love,1998
2397	Drama	Mass,Appeal,1984
2398	Drama	Miracle,on,34th,Street,1947
2399	Adventure,Children's,Fantasy	Santa,Claus:,The,Movie,1985
2400	Children's,Drama	Prancer,1989
2401	Western	Pale,Rider,1985
2402	Action,War	Rambo:,First,Blood,Part,II,1985
2403	Action	First,Blood,1982
2404	Action,War	Rambo,III,1988
2405	Action,Adventure,Comedy,Romance	Jewel,of,the,Nile,The,1985
2406	Action,Adventure,Comedy,Romance	Romancing,the,Stone,1984
2407	Comedy,Sci-Fi	Cocoon,1985
2408	Comedy,Sci-Fi	Cocoon:,The,Return,1988
2409	Action,Drama	Rocky,II,1979
2410	Action,Drama	Rocky,III,1982
2411	Action,Drama	Rocky,IV,1985
2412	Action,Drama	Rocky,V,1990
2413	Comedy,Mystery	Clue,1985
2414	Action,Adventure,Mystery	Young,Sherlock,Holmes,1985
2415	Drama,Romance	Violets,Are,Blue...,1986
2416	Comedy	Back,to,School,1986
2417	Comedy,Drama	Heartburn,1986
2418	Comedy	Nothing,in,Common,1986
2419	Drama,Thriller	Extremities,1986
2420	Drama	Karate,Kid,The,1984
2421	Action,Adventure,Drama	Karate,Kid,Part,II,The,1986
2422	Action,Adventure,Drama	Karate,Kid,III,The,1989
2423	Comedy	Christmas,Vacation,1989
2424	Comedy,Romance	You've,Got,Mail,1998
2425	Crime	General,The,1998
2426	Comedy,Drama,Romance	Theory,of,Flight,The,1998
2427	Action,Drama,War	Thin,Red,Line,The,1998
2428	Horror,Sci-Fi	Faculty,The,1998
2429	Adventure,Children's,Drama	Mighty,Joe,Young,1998
2430	Adventure,Children's,Drama	Mighty,Joe,Young,1949
2431	Comedy,Drama	Patch,Adams,1998
2432	Drama	Stepmom,1998
2433	Drama	Civil,Action,A,1998
2434	Drama	Down,in,the,Delta,1998
2435	Drama	Hurlyburly,1998
2436	Comedy	Tea,with,Mussolini,1999
2437	Drama	Wilde,1997
2438	Drama,Thriller	Outside,Ozona,1998
2439	Drama	Affliction,1997
2440	Drama	Another,Day,in,Paradise,1998
2441	Drama,Western	Hi-Lo,Country,The,1998
2442	Drama	Hilary,and,Jackie,1998
2443	Drama,Romance	Playing,by,Heart,1998
2444	Comedy,Drama	24,7:,Twenty,Four,Seven,1997
2445	Drama	At,First,Sight,1999
2446	Thriller	In,Dreams,1999
2447	Comedy,Drama	Varsity,Blues,1999
2448	Horror,Sci-Fi	Virus,1999
2449	Adventure,Children's	Garbage,Pail,Kids,Movie,The,1987
2450	Adventure,Children's,Sci-Fi	Howard,the,Duck,1986
2451	Horror	Gate,The,1987
2452	Horror	Gate,II:,Trespassers,The,1990
2453	Drama,Fantasy	Boy,Who,Could,Fly,The,1986
2454	Horror,Sci-Fi	Fly,The,1958
2455	Horror,Sci-Fi	Fly,The,1986
2456	Horror,Sci-Fi	Fly,II,The,1989
2457	Action,Comedy	Running,Scared,1986
2458	Comedy,Crime	Armed,and,Dangerous,1986
2459	Horror	Texas,Chainsaw,Massacre,The,1974
2460	Horror	Texas,Chainsaw,Massacre,2,The,1986
2461	Horror	Leatherface:,Texas,Chainsaw,Massacre,III,1990
2462	Horror	Return,of,the,Texas,Chainsaw,Massacre,The,1994
2463	Comedy	Ruthless,People,1986
2464	Horror	Trick,or,Treat,1986
2465	Horror	Deadly,Friend,1986
2466	Drama	Belizaire,the,Cajun,1986
2467	Mystery	Name,of,the,Rose,The,1986
2468	Action,Comedy,Romance,Thriller	Jumpin',Jack,Flash,1986
2469	Comedy,Romance	Peggy,Sue,Got,Married,1986
2470	Adventure,Comedy	Crocodile,Dundee,1986
2471	Adventure,Comedy	Crocodile,Dundee,II,1988
2472	Comedy	Tough,Guys,1986
2473	Comedy	Soul,Man,1986
2474	Drama	Color,of,Money,The,1986
2475	Action,Mystery,Thriller	52,Pick-Up,1986
2476	Action,War	Heartbreak,Ridge,1986
2477	Adventure	Firewalker,1986
2478	Comedy,Western	Three,Amigos!,1986
2479	Drama,Thriller	Gloria,1999
2480	Drama	Dry,Cleaning,Nettoyage,à,sec,1997
2481	Drama,Romance	My,Name,Is,Joe,1998
2482	Comedy,Romance	Still,Crazy,1998
2483	Comedy,Horror,Thriller	Day,of,the,Beast,The,El,Día,de,la,bestia,1995
2484	Comedy	Tinseltown,1998
2485	Comedy,Romance	She's,All,That,1999
2486	Drama	24-hour,Woman,1998
2487	Action,Comedy	Blood,Guts,Bullets,and,Octane,1998
2488	Drama,Horror,Thriller	Peeping,Tom,1960
2489	Drama	Spanish,Fly,1998
2490	Action,Thriller	Payback,1999
2491	Comedy,Romance	Simply,Irresistible,1999
2492	Comedy	20,Dates,1998
2493	Drama	Harmonists,The,1997
2494	Documentary	Last,Days,The,1998
2495	Animation,Sci-Fi	Fantastic,Planet,The,La,Planète,sauvage,1973
2496	Comedy,Romance	Blast,from,the,Past,1999
2497	Romance	Message,in,a,Bottle,1999
2498	Comedy,Sci-Fi	My,Favorite,Martian,1999
2499	Comedy	God,Said,'Ha!',1998
2500	Comedy	Jawbreaker,1999
2501	Drama	October,Sky,1999
2502	Comedy,Romance	Office,Space,1999
2503	Drama	Apple,The,Sib,1998
2504	Comedy,Drama	200,Cigarettes,1999
2505	Thriller	8MM,1999
2506	Comedy,Drama,Romance	Other,Sister,The,1999
2507	Comedy	Breakfast,of,Champions,1999
2508	Drama	Breaks,The,1999
2509	Comedy	Eight,Days,a,Week,1997
2510	Comedy,Romance	Just,the,Ticket,1999
2511	Crime	Long,Goodbye,The,1973
2512	Drama	Ballad,of,Narayama,The,Narayama,Bushiko,1982
2513	Horror	Pet,Sematary,1989
2514	Horror	Pet,Sematary,II,1992
2515	Horror	Children,of,the,Corn,II:,The,Final,Sacrifice,1993
2516	Horror	Children,of,the,Corn,III,1994
2517	Horror	Christine,1983
2518	Comedy	Night,Shift,1982
2519	Horror	House,on,Haunted,Hill,1958
2520	Drama	Airport,1970
2521	Drama	Airport,1975,1974
2522	Drama	Airport,'77,1977
2523	Drama,Thriller	Rollercoaster,1977
2524	Action,Drama	Towering,Inferno,The,1974
2525	Action,Horror,Sci-Fi	Alligator,1980
2526	Sci-Fi	Meteor,1979
2527	Action,Sci-Fi,Thriller,Western	Westworld,1973
2528	Action,Adventure,Sci-Fi	Logan's,Run,1976
2529	Action,Sci-Fi	Planet,of,the,Apes,1968
2530	Action,Sci-Fi	Beneath,the,Planet,of,the,Apes,1970
2531	Action,Sci-Fi	Battle,for,the,Planet,of,the,Apes,1973
2532	Action,Sci-Fi	Conquest,of,the,Planet,of,the,Apes,1972
2533	Action,Sci-Fi	Escape,from,the,Planet,of,the,Apes,1971
2534	Action	Avalanche,1978
2535	Action	Earthquake,1974
2536	Drama	Concorde:,Airport,'79,The,1979
2537	Adventure	Beyond,the,Poseidon,Adventure,1979
2538	Documentary	Dancemaker,1998
2539	Comedy	Analyze,This,1999
2540	Action,Crime,Drama,Thriller	Corruptor,The,1999
2541	Drama	Cruel,Intentions,1999
2542	Comedy,Crime,Thriller	Lock,Stock,&,Two,Smoking,Barrels,1998
2543	Comedy	Six,Ways,to,Sunday,1997
2544	Drama	School,of,Flesh,The,L',École,de,la,chair,1998
2545	Comedy	Relax...,It's,Just,Sex,1998
2546	Drama	Deep,End,of,the,Ocean,The,1999
2547	Drama	Harvest,1998
2548	Horror	Rage:,Carrie,2,The,1999
2549	Action,Sci-Fi	Wing,Commander,1999
2550	Horror,Thriller	Haunting,The,1963
2551	Drama,Thriller	Dead,Ringers,1988
2552	Comedy	My,Boyfriend's,Back,1993
2553	Horror,Sci-Fi,Thriller	Village,of,the,Damned,1960
2554	Horror,Sci-Fi,Thriller	Children,of,the,Damned,1963
2555	Comedy	Baby,Geniuses,1999
2556	Comedy,Drama,Romance	Telling,You,1998
2557	Drama	I,Stand,Alone,Seul,contre,tous,1998
2558	Comedy,Romance	Forces,of,Nature,1999
2559	Animation,Children's	King,and,I,The,1999
2560	Drama,Horror	Ravenous,1999
2561	Crime,Thriller	True,Crime,1999
2562	Drama	Bandits,1997
2563	Drama	Beauty,1998
2564	Drama	Empty,Mirror,The,1999
2565	Musical	King,and,I,The,1956
2566	Animation,Children's	Doug's,1st,Movie,1999
2567	Comedy	EDtv,1999
2568	Action,Crime	Mod,Squad,The,1999
2569	Drama,Romance	Among,Giants,1998
2570	Drama,Romance	Walk,on,the,Moon,A,1999
2571	Action,Sci-Fi,Thriller	Matrix,The,1999
2572	Comedy,Romance	10,Things,I,Hate,About,You,1999
2573	Drama	Tango,1998
2574	Comedy	Out-of-Towners,The,1999
2575	Drama	Dreamlife,of,Angels,The,La,Vie,rêvée,des,anges,1998
2576	Drama	Love,etc.,1996
2577	Comedy,Drama	Metroland,1997
2578	Sci-Fi	Sticky,Fingers,of,Time,The,1997
2579	Drama	Following,1998
2580	Crime	Go,1999
2581	Comedy,Romance	Never,Been,Kissed,1999
2582	Action,Comedy	Twin,Dragons,Shuang,long,hui,1992
2583	Mystery	Cookie's,Fortune,1999
2584	Comedy	Foolish,1999
2585	Drama,Romance	Lovers,of,the,Arctic,Circle,The,Los,Amantes,del,Círculo,Polar,1998
2586	Comedy,Crime,Thriller	Goodbye,Lover,1999
2587	Comedy	Life,1999
2588	Drama	Clubland,1998
2589	Comedy,Drama,Romance	Friends,&,Lovers,1999
2590	Drama	Hideous,Kinky,1998
2591	Comedy,Romance	Jeanne,and,the,Perfect,Guy,Jeanne,et,le,garçon,formidable,1998
2592	Drama	Joyriders,The,1999
2593	Comedy	Monster,The,Il,Mostro,1994
2594	Drama,Romance,Sci-Fi	Open,Your,Eyes,Abre,los,ojos,1997
2595	Documentary	Photographer,Fotoamator,1998
2596	Comedy,Drama	SLC,Punk!,1998
2597	Comedy,Romance	Lost,&,Found,1999
2598	Comedy	Pushing,Tin,1999
2599	Comedy	Election,1999
2600	Action,Sci-Fi,Thriller	eXistenZ,1999
2601	Comedy	Little,Bit,of,Soul,A,1998
2602	Adventure,Sci-Fi	Mighty,Peking,Man,Hsing,hsing,wang,1977
2603	Drama	Nô,1998
2604	Documentary	Let,it,Come,Down:,The,Life,of,Paul,Bowles,1998
2605	Crime,Thriller	Entrapment,1999
2606	Comedy,Horror	Idle,Hands,1999
2607	Drama	Get,Real,1998
2608	Thriller	Heaven,1998
2609	Drama	King,of,Masks,The,Bian,Lian,1996
2610	Drama	Three,Seasons,1999
2611	Drama	Winslow,Boy,The,1998
2612	Drama	Mildred,Pierce,1945
2613	Action,Horror,Sci-Fi	Night,of,the,Comet,1984
2614	Action,Horror,Sci-Fi	Chopping,Mall,a.k.a.,Killbots,1986
2615	Adventure,Sci-Fi	My,Science,Project,1985
2616	Action,Crime	Dick,Tracy,1990
2617	Action,Adventure,Horror,Thriller	Mummy,The,1999
2618	Comedy	Castle,The,1997
2619	Drama	Mascara,1999
2620	Drama,Romance	This,Is,My,Father,1998
2621	Drama,Romance	Xiu,Xiu:,The,Sent-Down,Girl,Tian,yu,1998
2622	Comedy,Fantasy	Midsummer,Night's,Dream,A,1999
2623	Comedy	Trippin',1999
2624	Drama	After,Life,1998
2625	Action	Black,Mask,Hak,hap,1996
2626	Comedy,Drama,Romance	Edge,of,Seventeen,1998
2627	Documentary,Drama	Endurance,1998
2628	Action,Adventure,Fantasy,Sci-Fi	Star,Wars:,Episode,I,-,The,Phantom,Menace,1999
2629	Comedy,Romance	Love,Letter,The,1999
2630	Drama	Besieged,L',Assedio,1998
2631	Comedy,Film-Noir,Thriller	Frogs,for,Snakes,1998
2632	Drama	Saragossa,Manuscript,The,Rekopis,znaleziony,w,Saragossie,1965
2633	Horror,Romance	Mummy,The,1932
2634	Horror	Mummy,The,1959
2635	Horror	Mummy's,Curse,The,1944
2636	Horror	Mummy's,Ghost,The,1944
2637	Horror	Mummy's,Hand,The,1940
2638	Horror	Mummy's,Tomb,The,1942
2639	Drama	Mommie,Dearest,1981
2640	Action,Adventure,Sci-Fi	Superman,1978
2641	Action,Adventure,Sci-Fi	Superman,II,1980
2642	Action,Adventure,Sci-Fi	Superman,III,1983
2643	Action,Adventure,Sci-Fi	Superman,IV:,The,Quest,for,Peace,1987
2644	Horror	Dracula,1931
2645	Horror	Dracula,1958
2646	Horror	House,of,Dracula,1945
2647	Horror	House,of,Frankenstein,1944
2648	Horror	Frankenstein,1931
2649	Horror	Son,of,Frankenstein,1939
2650	Horror	Ghost,of,Frankenstein,The,1942
2651	Horror	Frankenstein,Meets,the,Wolf,Man,1943
2652	Horror	Curse,of,Frankenstein,The,1957
2653	Horror	Son,of,Dracula,1943
2654	Horror	Wolf,Man,The,1941
2655	Horror	Howling,II:,Your,Sister,Is,a,Werewolf,1985
2656	Horror,Sci-Fi	Tarantula,1955
2657	Comedy,Horror,Musical,Sci-Fi	Rocky,Horror,Picture,Show,The,1975
2658	Sci-Fi	Flying,Saucer,The,1950
2659	Comedy,Documentary	It,Came,from,Hollywood,1982
2660	Sci-Fi	Thing,From,Another,World,The,1951
2661	Sci-Fi	It,Came,from,Outer,Space,1953
2662	Action,Sci-Fi,War	War,of,the,Worlds,The,1953
2663	Sci-Fi	It,Came,from,Beneath,the,Sea,1955
2664	Horror,Sci-Fi	Invasion,of,the,Body,Snatchers,1956
2665	Sci-Fi	Earth,Vs.,the,Flying,Saucers,1956
2666	Sci-Fi	It,Conquered,the,World,1956
2667	Sci-Fi	Mole,People,The,1956
2668	Horror,Sci-Fi	Swamp,Thing,1982
2669	War	Pork,Chop,Hill,1959
2670	War	Run,Silent,Run,Deep,1958
2671	Comedy,Romance	Notting,Hill,1999
2672	Drama,Sci-Fi,Thriller	Thirteenth,Floor,The,1999
2673	Drama	Eternity,and,a,Day,Mia,eoniotita,ke,mia,mera,,1998
2674	Drama	Loss,of,Sexual,Innocence,The,1999
2675	Comedy,Drama,Romance	Twice,Upon,a,Yesterday,1998
2676	Drama,Thriller	Instinct,1999
2677	Documentary	Buena,Vista,Social,Club,1999
2678	Drama	Desert,Blue,1999
2679	Drama,Romance	Finding,North,1999
2680	Drama	Floating,1997
2681	Comedy,Romance,Sci-Fi	Free,Enterprise,1998
2682	Drama	Limbo,1999
2683	Comedy	Austin,Powers:,The,Spy,Who,Shagged,Me,1999
2684	Comedy,Drama	Taxman,1999
2685	Comedy,Drama	Red,Dwarf,The,Le,Nain,rouge,1998
2686	Drama,Mystery	Red,Violin,The,Le,Violon,rouge,1998
2687	Animation,Children's	Tarzan,1999
2688	Drama,Thriller	General's,Daughter,The,1999
2689	Documentary	Get,Bruce,1999
2690	Comedy	Ideal,Husband,An,1999
2691	Drama	Legend,of,1900,The,Leggenda,del,pianista,sull'oceano,1998
2692	Action,Crime,Romance	Run,Lola,Run,Lola,rennt,1998
2693	Documentary	Trekkies,1997
2694	Comedy	Big,Daddy,1999
2695	Drama	Boys,The,1997
2696	Comedy	Dinner,Game,The,Le,Dîner,de,cons,1998
2697	Comedy,Drama,Romance	My,Son,the,Fanatic,1998
2698	Sci-Fi	Zone,39,1997
2699	Action,Comedy,Sci-Fi,Thriller	Arachnophobia,1990
2700	Animation,Comedy	South,Park:,Bigger,Longer,and,Uncut,1999
2701	Action,Sci-Fi,Western	Wild,Wild,West,1999
2702	Drama	Summer,of,Sam,1999
2703	Drama	Broken,Vessels,1998
2704	Drama,Romance	Lovers,on,the,Bridge,The,Les,Amants,du,Pont-Neuf,1991
2705	Drama	Late,August,Early,September,Fin,août,début,septembre,1998
2706	Comedy	American,Pie,1999
2707	Thriller	Arlington,Road,1999
2708	Romance	Autumn,Tale,An,Conte,d'automne,1998
2709	Children's,Comedy	Muppets,From,Space,1999
2710	Horror	Blair,Witch,Project,The,1999
2711	Drama	My,Life,So,Far,1999
2712	Drama	Eyes,Wide,Shut,1999
2713	Horror,Thriller	Lake,Placid,1999
2714	Drama	Wood,The,1999
2715	Comedy,Romance	Velocity,of,Gary,The,1998
2716	Comedy,Horror	Ghostbusters,1984
2717	Comedy,Horror	Ghostbusters,II,1989
2718	Comedy	Drop,Dead,Gorgeous,1999
2719	Horror,Thriller	Haunting,The,1999
2720	Action,Adventure,Children's,Comedy	Inspector,Gadget,1999
2721	Romance	Trick,1999
2722	Action,Sci-Fi,Thriller	Deep,Blue,Sea,1999
2723	Action,Adventure,Comedy	Mystery,Men,1999
2724	Comedy,Romance	Runaway,Bride,1999
2725	Drama	Twin,Falls,Idaho,1999
2726	Crime,Film-Noir	Killing,The,1956
2727	Film-Noir	Killer's,Kiss,1955
2728	Drama	Spartacus,1960
2729	Drama	Lolita,1962
2730	Drama	Barry,Lyndon,1975
2731	Drama	400,Blows,The,Les,Quatre,cents,coups,1959
2732	Drama	Jules,and,Jim,Jules,et,Jim,1961
2733	Adventure,Comedy	Vibes,1988
2734	Drama	Mosquito,Coast,The,1986
2735	Action,Adventure,Comedy	Golden,Child,The,1986
2736	Comedy	Brighton,Beach,Memoirs,1986
2737	Action	Assassination,1987
2738	Comedy,Drama	Crimes,of,the,Heart,1986
2739	Drama	Color,Purple,The,1985
2740	Horror	Kindred,The,1986
2741	Action,Thriller	No,Mercy,1986
2742	Comedy,Drama	Ménage,Tenue,de,soirée,1986
2743	Drama	Native,Son,1986
2744	Drama	Otello,1986
2745	Drama	Mission,The,1986
2746	Comedy,Horror,Musical	Little,Shop,of,Horrors,1986
2747	Comedy,Horror	Little,Shop,of,Horrors,The,1960
2748	Action,Adventure	Allan,Quartermain,and,the,Lost,City,of,Gold,1987
2749	Drama,Mystery	Morning,After,The,1986
2750	Comedy,Drama	Radio,Days,1987
2751	Comedy	From,the,Hip,1987
2752	Comedy,Mystery	Outrageous,Fortune,1987
2753	Thriller	Bedroom,Window,The,1987
2754	Horror	Deadtime,Stories,1987
2755	Drama	Light,of,Day,1987
2756	Action	Wanted:,Dead,or,Alive,1987
2757	Drama	Frances,1982
2758	Drama	Plenty,1985
2759	Comedy	Dick,1999
2760	Drama	Gambler,The,A,Játékos,1997
2761	Animation,Children's	Iron,Giant,The,1999
2762	Thriller	Sixth,Sense,The,1999
2763	Action,Thriller	Thomas,Crown,Affair,The,1999
2764	Crime,Drama,Thriller	Thomas,Crown,Affair,The,1968
2765	Comedy,Drama	Acid,House,The,1998
2766	Comedy,Drama	Adventures,of,Sebastian,Cole,The,1998
2767	Comedy	Illuminata,1998
2768	Comedy	Stiff,Upper,Lips,1998
2769	Crime,Mystery	Yards,The,1999
2770	Comedy	Bowfinger,1999
2771	Drama	Brokedown,Palace,1999
2772	Comedy	Detroit,Rock,City,1999
2773	Drama	Alice,and,Martin,Alice,et,Martin,1998
2774	Comedy,Romance	Better,Than,Chocolate,1999
2775	Drama	Head,On,1998
2776	Documentary	Marcello,Mastroianni:,I,Remember,Yes,I,Remember,1997
2777	Drama	Cobra,1925
2778	Thriller	Never,Talk,to,Strangers,1995
2779	Comedy	Heaven,Can,Wait,1978
2780	Comedy,Horror	Raven,The,1963
2781	Horror	Tingler,The,1959
2782	Horror	Pit,and,the,Pendulum,1961
2783	Horror	Tomb,of,Ligeia,The,1965
2784	Horror	Masque,of,the,Red,Death,The,1964
2785	Horror	Tales,of,Terror,1962
2786	Comedy	Haunted,Honeymoon,1986
2787	Horror	Cat's,Eye,1985
2788	Comedy	And,Now,for,Something,Completely,Different,1971
2789	Horror	Damien:,Omen,II,1978
2790	Horror	Final,Conflict,The,a.k.a.,Omen,III:,The,Final,Conflict,1981
2791	Comedy	Airplane!,1980
2792	Comedy	Airplane,II:,The,Sequel,1982
2793	Comedy,Horror	American,Werewolf,in,Paris,An,1997
2794	Comedy	European,Vacation,1985
2795	Comedy	Vacation,1983
2796	Comedy	Funny,Farm,1988
2797	Comedy,Fantasy	Big,1988
2798	Comedy	Problem,Child,1990
2799	Comedy	Problem,Child,2,1991
2800	Animation,Children's	Little,Nemo:,Adventures,in,Slumberland,1992
2801	Drama,Romance	Oscar,and,Lucinda,a.k.a.,Oscar,&,Lucinda,1997
2802	Action,Romance,Thriller	Tequila,Sunrise,1988
2803	Thriller	Pelican,Brief,The,1993
2804	Comedy,Drama	Christmas,Story,A,1983
2805	Comedy,Romance	Mickey,Blue,Eyes,1999
2806	Comedy,Thriller	Teaching,Mrs.,Tingle,1999
2807	Action,Sci-Fi	Universal,Soldier:,The,Return,1999
2808	Action,Sci-Fi	Universal,Soldier,1992
2809	Comedy	Love,Stinks,1999
2810	Animation,Mystery	Perfect,Blue,1997
2811	Comedy	With,Friends,Like,These...,1998
2812	Action,Thriller	In,Too,Deep,1999
2813	Documentary	Source,The,1999
2814	Horror	Bat,The,1959
2815	Action,War	Iron,Eagle,1986
2816	Action,War	Iron,Eagle,II,1988
2817	Action,War	Aces:,Iron,Eagle,III,1992
2818	Action,War	Iron,Eagle,IV,1995
2819	Thriller	Three,Days,of,the,Condor,1975
2820	Drama	Hamlet,1964
2821	Adventure,Drama	Male,and,Female,1919
2822	Adventure,Romance	Medicine,Man,1992
2823	Action,Drama	Spiders,The,Die,Spinnen,1.,Teil:,Der,Goldene,See,1919
2824	Documentary	On,the,Ropes,1999
2825	Drama	Rosie,1998
2826	Action,Horror,Thriller	13th,Warrior,The,1999
2827	Sci-Fi,Thriller	Astronaut's,Wife,The,1999
2828	Children's,Comedy	Dudley,Do-Right,1999
2829	Comedy,Drama	Muse,The,1999
2830	Drama	Cabaret,Balkan,Bure,Baruta,1998
2831	Drama	Dog,of,Flanders,A,1999
2832	Drama	Lost,Son,The,1999
2833	Romance,War	Lucie,Aubrac,1997
2834	Comedy,Romance	Very,Thought,of,You,The,1998
2835	Action,Thriller	Chill,Factor,1999
2836	Comedy	Outside,Providence,1999
2837	Comedy,Romance	Bedrooms,&,Hallways,1998
2838	Comedy	I,Woke,Up,Early,the,Day,I,Died,1998
2839	Drama	West,Beirut,West,Beyrouth,1998
2840	Thriller	Stigmata,1999
2841	Thriller	Stir,of,Echoes,1999
2842	Crime,Drama	Best,Laid,Plans,1999
2843	Comedy,Romance	Black,Cat,White,Cat,Crna,macka,beli,macor,1998
2844	Drama,Mystery	Minus,Man,The,1999
2845	Drama	White,Boys,1999
2846	Children's	Adventures,of,Milo,and,Otis,The,1986
2847	Drama	Only,Angels,Have,Wings,1939
2848	Drama	Othello,1952
2849	Comedy,Drama	Queens,Logic,1991
2850	Drama,Thriller	Public,Access,1993
2851	Adventure,Sci-Fi,Thriller	Saturn,3,1979
2852	Drama	Soldier's,Story,A,1984
2853	Horror	Communion,a.k.a.,Alice,Sweet,Alice/Holy,Terror,1977
2854	Horror	Don't,Look,in,the,Basement!,1973
2855	Horror	Nightmares,1983
2856	Thriller	I,Saw,What,You,Did,1965
2857	Animation,Musical	Yellow,Submarine,1968
2858	Comedy,Drama	American,Beauty,1999
2859	Documentary	Stop,Making,Sense,1984
2860	Comedy	Blue,Streak,1999
2861	Comedy,Drama	For,Love,of,the,Game,1999
2862	Drama	Caligula,1980
2863	Comedy,Musical	Hard,Day's,Night,A,1964
2864	Comedy	Splendor,1999
2865	Comedy	Sugar,Town,1999
2866	Drama	Buddy,Holly,Story,The,1978
2867	Comedy,Horror	Fright,Night,1985
2868	Horror	Fright,Night,Part,II,1989
2869	Drama	Separation,The,La,Séparation,1994
2870	Comedy	Barefoot,in,the,Park,1967
2871	Adventure,Thriller	Deliverance,1972
2872	Action,Drama,Fantasy,Romance	Excalibur,1981
2873	Drama,Mystery,Romance	Lulu,on,the,Bridge,1998
2874	Comedy	Pajama,Game,The,1957
2875	Drama,Mystery,Romance	Sommersby,1993
2876	Animation,Children's	Thumbelina,1994
2877	Drama,Musical	Tommy,1975
2878	Horror	Hell,Night,1981
2879	Action,Adventure,Comedy	Operation,Condor,Feiying,gaiwak,1990
2880	Action,Adventure,Comedy	Operation,Condor,2,Longxiong,hudi,1990
2881	Action,Thriller	Double,Jeopardy,1999
2882	Drama	Jakob,the,Liar,1999
2883	Comedy	Mumford,1999
2884	Comedy,Romance	Dog,Park,1998
2885	Drama,Romance	Guinevere,1999
2886	Children's,Comedy	Adventures,of,Elmo,in,Grouchland,The,1999
2887	Drama	Simon,Sez,1999
2888	Comedy,Romance	Drive,Me,Crazy,1999
2889	Comedy	Mystery,Alaska,1999
2890	Drama,War	Three,Kings,1999
2891	Comedy	Happy,Texas,1999
2892	Action,Drama	New,Rose,Hotel,1998
2893	Action,Drama	Plunkett,&,MaCleane,1999
2894	Drama,Romance	Romance,1999
2895	Adventure	Napoleon,and,Samantha,1972
2896	Western	Alvarez,Kelly,1966
2897	Comedy,War	And,the,Ship,Sails,On,E,la,nave,va,1984
2898	Horror,Mystery	Dark,Half,The,1993
2899	Adventure,Animation,Children's	Gulliver's,Travels,1939
2900	Horror,Sci-Fi	Monkey,Shines,1988
2901	Horror,Sci-Fi	Phantasm,1979
2902	Horror,Thriller	Psycho,II,1983
2903	Horror,Thriller	Psycho,III,1986
2904	Drama	Rain,1932
2905	Action,Adventure	Sanjuro,1962
2906	Drama,Romance	Random,Hearts,1999
2907	Comedy	Superstar,1999
2908	Drama	Boys,Don't,Cry,1999
2909	Documentary	Five,Wives,Three,Secretaries,and,Me,1998
2910	Drama,Romance	Ennui,L',1998
2911	Drama	Grandfather,The,El,Abuelo,1998
2912	Action,Crime,Drama	Limey,The,1999
2913	Comedy	Mating,Habits,of,the,Earthbound,Human,The,1998
2914	Comedy,Drama	Molly,1999
2915	Comedy	Risky,Business,1983
2916	Action,Adventure,Sci-Fi,Thriller	Total,Recall,1990
2917	Crime,Thriller	Body,Heat,1981
2918	Comedy	Ferris,Bueller's,Day,Off,1986
2919	Drama,Romance	Year,of,Living,Dangerously,1982
2920	Drama,Romance	Children,of,Paradise,Les,enfants,du,paradis,1945
2921	Western	High,Plains,Drifter,1972
2922	Western	Hang,'em,High,1967
2923	Comedy	Citizen's,Band,a.k.a.,Handle,with,Care,1977
2924	Action,Comedy	Drunken,Master,Zui,quan,1979
2925	Drama	Conformist,The,Il,Conformista,1970
2926	Comedy,Drama	Hairspray,1988
2927	Drama,Romance	Brief,Encounter,1946
2928	Drama	Razor's,Edge,The,1984
2929	Drama	Reds,1981
2930	Documentary	Return,with,Honor,1998
2931	Drama	Time,of,the,Gypsies,Dom,za,vesanje,1989
2932	Drama	Days,of,Heaven,1978
2933	Drama	Fire,Within,The,Le,Feu,Follet,1963
2934	Musical	Love,Bewitched,A,El,Amor,Brujo,1986
2935	Comedy,Romance	Lady,Eve,The,1941
2936	Comedy	Sullivan's,Travels,1942
2937	Comedy	Palm,Beach,Story,The,1942
2938	Drama	Man,Facing,Southeast,Hombre,Mirando,al,Sudeste,1986
2939	Drama,Thriller	Niagara,1953
2940	Film-Noir	Gilda,1946
2941	Musical,Romance,War	South,Pacific,1958
2942	Drama,Romance	Flashdance,1983
2943	Drama,Romance	Indochine,1992
2944	Action,War	Dirty,Dozen,The,1967
2945	Mystery	Mike's,Murder,1984
2946	Comedy,Musical	Help!,1965
2947	Action	Goldfinger,1964
2948	Action	From,Russia,with,Love,1963
2949	Action	Dr.,No,1962
2950	Adventure,Drama,Romance	Blue,Lagoon,The,1980
2951	Action,Western	Fistful,of,Dollars,A,1964
2952	Crime,Thriller	Hard,8,a.k.a.,Sydney,a.k.a.,Hard,Eight,1996
